IdCaso,Id,DIAH,MESH,ANNOH,COD_DANE_MUN,DEPTO_CASO,MUNINICIO_CASO,Sexo,Etnia,OcupacionVictima,CalidadVictima,TipoPoblacionVulnerable,Grupo,DESCRIPCION_GRUPO,SituacionActualVictima,AfectacionHeridos,CircunstanciaMuerteVictima,ActividadDesarrolladaMomentoAfectacion,Estado
448645,493849,25,11,2011,5040,Antioquia,Anorí,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448646,493850,29,11,2011,15518,Boyacá,Pajarito,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448648,493852,1,12,2011,52356,Nariño,Ipiales,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448649,493853,2,12,2011,23807,Córdoba,Tierralta,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
448650,493854,7,12,2011,54800,Norte de santander,Teorama,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
448651,493855,8,12,2011,19001,Cauca,Popayán,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448652,493856,8,12,2011,54800,Norte de santander,Teorama,H,,Sin información,Sin información,,,,Herida,Esquirla(s),,Tránsito por trocha o camino,Publicado
448653,493857,10,12,2011,50350,Meta,La macarena,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448654,493858,15,12,2011,50370,Meta,Uribe,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448655,493859,16,12,2011,52835,Nariño,San andrés de tumaco,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448656,493860,25,12,2011,52696,Nariño,Santa bárbara,H,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448657,493861,28,12,2011,73555,Tolima,Planadas,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448658,493862,31,12,2011,5038,Antioquia,Angostura,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448659,493863,3,1,2012,73616,Tolima,Rioblanco,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
448660,493864,3,1,2012,73168,Tolima,Chaparral,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448661,493865,5,1,2012,50313,Meta,Granada,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448662,493866,6,1,2012,5040,Antioquia,Anorí,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448663,493867,6,1,2012,5040,Antioquia,Anorí,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448664,493868,9,1,2012,50370,Meta,Uribe,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Trauma,,Operaciones militares,Publicado
448665,493869,11,1,2012,5361,Antioquia,Ituango,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448666,493870,12,1,2012,50330,Meta,Mesetas,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
448667,493871,12,1,2012,41668,Huila,San agustín,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
448668,493872,12,1,2012,18753,Caquetá,San vicente del caguán,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448669,493873,12,1,2012,5361,Antioquia,Ituango,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448671,493875,13,1,2012,52699,Nariño,Santacruz,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448672,493876,15,1,2012,52612,Nariño,Ricaurte,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448673,493877,15,1,2012,52612,Nariño,Ricaurte,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448674,493878,18,1,2012,5361,Antioquia,Ituango,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448675,493879,20,1,2012,5790,Antioquia,Tarazá,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448676,493880,21,1,2012,5361,Antioquia,Ituango,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448677,493881,26,1,2012,54206,Norte de santander,Convención,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448678,493882,28,1,2012,73168,Tolima,Chaparral,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448679,493883,28,1,2012,50001,Meta,Villavicencio,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448680,493884,29,1,2012,18150,Caquetá,Cartagena del chairá,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
448681,493885,29,1,2012,81065,Arauca,Arauquita,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448682,493886,30,1,2012,86568,Putumayo,Puerto asís,H,,Sin información,Civil,,,,Muerta,,Sin información,Tránsito por trocha o camino,Publicado
448683,493887,31,1,2012,95015,Guaviare,Calamar,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
448684,493888,1,2,2012,52835,Nariño,San andrés de tumaco,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448685,493889,1,2,2012,52696,Nariño,Santa bárbara,M,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448687,493891,1,2,2012,52685,Nariño,San bernardo,H,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448688,493892,1,2,2012,52685,Nariño,San bernardo,H,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448689,493893,1,2,2012,52685,Nariño,San bernardo,M,Afrocolombiano,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
448690,493894,1,2,2012,52685,Nariño,San bernardo,M,,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
300262,493895,5,2,2012,76275,Valle del cauca,Florida,H,Indígena,Sin información,Civil,,,,Muerta,,Murió en el lugar de los hechos,"Actividades agropecuarias, caza o pesca",Publicado
448692,493896,5,2,2012,76275,Valle del cauca,Florida,H,,Sin información,Civil,,,,Muerta,,Sin información,Tránsito por trocha o camino,Publicado
300262,493897,5,2,2012,76275,Valle del cauca,Florida,H,Indígena,Sin información,Civil,,,,Herida,Trauma,,"Actividades agropecuarias, caza o pesca",Publicado
448694,493898,6,2,2012,41799,Huila,Tello,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448695,493899,6,2,2012,5120,Antioquia,Cáceres,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
448696,493900,7,2,2012,18592,Caquetá,Puerto rico,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
448697,493901,7,2,2012,19364,Cauca,Jambaló,H,Indígena,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448698,493902,10,2,2012,5361,Antioquia,Ituango,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448699,493903,12,2,2012,52678,Nariño,Samaniego,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448700,493904,12,2,2012,41078,Huila,Baraya,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448701,493905,20,2,2012,81794,Arauca,Tame,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448702,493906,20,2,2012,19142,Cauca,Caloto,H,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448703,493907,20,2,2012,5120,Antioquia,Cáceres,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
448704,493908,20,2,2012,5120,Antioquia,Cáceres,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
448705,493909,24,2,2012,73168,Tolima,Chaparral,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s) y otras,,Operaciones militares,Publicado
448706,493910,25,2,2012,73168,Tolima,Chaparral,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
448707,493911,27,2,2012,76520,Valle del cauca,Palmira,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448709,493913,28,2,2012,86865,Putumayo,Valle del guamuez,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448710,493914,27,2,2012,86865,Putumayo,Valle del guamuez,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448711,493915,1,3,2012,86568,Putumayo,Puerto asís,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448712,493916,2,3,2012,27075,Chocó,Bahía solano,H,Afrocolombiano,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
448713,493917,3,3,2012,5790,Antioquia,Tarazá,H,,Sin información,Sin información,,,,Herida,Amputación de miembro(s) y otras,,Sin información,Publicado
448714,493918,4,3,2012,41799,Huila,Tello,H,,Sin información,Civil,,,,Muerta,,Sin información,Tránsito por trocha o camino,Publicado
448715,493919,4,3,2012,27615,Chocó,Riosucio,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
448717,493921,5,3,2012,23580,Córdoba,Puerto libertador,H,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448719,493923,6,3,2012,5120,Antioquia,Cáceres,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448720,493924,7,3,2012,81065,Arauca,Arauquita,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448721,493925,9,3,2012,50370,Meta,Uribe,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448722,493926,9,3,2012,5790,Antioquia,Tarazá,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448723,493927,10,3,2012,86757,Putumayo,San miguel,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448726,493930,11,3,2012,18592,Caquetá,Puerto rico,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448727,493931,12,3,2012,5001,Antioquia,Medellín,H,Indígena,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448728,493932,15,3,2012,5107,Antioquia,Briceño,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448729,493933,17,3,2012,86568,Putumayo,Puerto asís,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448730,493934,18,3,2012,52835,Nariño,San andrés de tumaco,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448732,493936,24,3,2012,73616,Tolima,Rioblanco,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448733,493937,27,3,2012,41078,Huila,Baraya,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448734,493938,27,3,2012,41078,Huila,Baraya,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448735,493939,30,3,2012,27001,Chocó,Quibdó,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448736,493940,2,4,2012,73352,Tolima,Icononzo,M,,Campesino,Civil,,,,Herida,Herida(s),,"Actividades agropecuarias, caza o pesca",Publicado
448737,493941,3,4,2012,5107,Antioquia,Briceño,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448738,493942,5,4,2012,76275,Valle del cauca,Florida,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448739,493943,6,4,2012,5120,Antioquia,Cáceres,H,,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
448740,493944,7,4,2012,54498,Norte de santander,Ocaña,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448741,493945,9,4,2012,86568,Putumayo,Puerto asís,H,,Sin información,Civil,,,,Muerta,,Sin información,Sin información,Publicado
448742,493946,9,4,2012,50370,Meta,Uribe,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448743,493947,10,4,2012,41378,Huila,La argentina,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s) y otras,,Operaciones militares,Publicado
448744,493948,10,4,2012,5107,Antioquia,Briceño,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448745,493949,10,4,2012,5107,Antioquia,Briceño,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448746,493950,12,4,2012,5361,Antioquia,Ituango,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448747,493951,15,4,2012,41206,Huila,Colombia,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Esquirla(s),,Operaciones militares,Publicado
448749,493953,21,4,2012,73001,Tolima,Ibagué,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448750,493954,21,4,2012,50370,Meta,Uribe,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448751,493955,21,4,2012,52612,Nariño,Ricaurte,H,Indígena,Campesino,Civil,,,,Herida,,,"Actividades agropecuarias, caza o pesca",Publicado
448753,493957,24,4,2012,81794,Arauca,Tame,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448754,493958,24,4,2012,73616,Tolima,Rioblanco,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448755,493959,28,4,2012,81794,Arauca,Tame,M,,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
448756,493960,28,4,2012,81794,Arauca,Tame,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448758,493962,30,4,2012,19780,Cauca,Suárez,H,,Sin información,Civil,,,,Herida,Quemadura,,Sin información,Publicado
448759,493963,30,4,2012,19212,Cauca,Corinto,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448760,493964,1,5,2012,19455,Cauca,Miranda,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
448761,493965,7,5,2012,19050,Cauca,Argelia,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448762,493966,8,5,2012,54670,Norte de santander,San calixto,H,Afrocolombiano,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
448763,493967,8,5,2012,54810,Norte de santander,Tibú,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448764,493968,10,5,2012,5234,Antioquia,Dabeiba,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448765,493969,14,5,2012,19473,Cauca,Morales,H,Indígena,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448766,493970,14,5,2012,19473,Cauca,Morales,H,Indígena,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448767,493971,14,5,2012,19473,Cauca,Morales,H,Indígena,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448768,493972,14,5,2012,19473,Cauca,Morales,H,Indígena,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448769,493973,14,5,2012,5854,Antioquia,Valdivia,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Muerta,,Sin información,Operaciones militares,Publicado
448770,493974,14,5,2012,5854,Antioquia,Valdivia,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s) y otras,,Operaciones militares,Publicado
448771,493975,15,5,2012,95015,Guaviare,Calamar,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448772,493976,17,5,2012,5055,Antioquia,Argelia,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448773,493977,19,5,2012,86568,Putumayo,Puerto asís,M,,Sin información,Civil,,,,Muerta,,Sin información,Tránsito por trocha o camino,Publicado
448774,493978,19,5,2012,86568,Putumayo,Puerto asís,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448775,493979,19,5,2012,54810,Norte de santander,Tibú,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448776,493980,22,5,2012,5854,Antioquia,Valdivia,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Trauma,,Operaciones militares,Publicado
448777,493981,24,5,2012,5234,Antioquia,Dabeiba,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448778,493982,25,5,2012,81065,Arauca,Arauquita,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448779,493983,27,5,2012,18256,Caquetá,El paujíl,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448780,493984,28,5,2012,76275,Valle del cauca,Florida,M,Indígena,Sin información,Civil,,,,Herida,Esquirla(s),,Tránsito por trocha o camino,Publicado
448781,493985,29,5,2012,18592,Caquetá,Puerto rico,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448782,493986,30,5,2012,19573,Cauca,Puerto tejada,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448783,493987,2,6,2012,52621,Nariño,Roberto payán,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448784,493988,2,6,2012,19780,Cauca,Suárez,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448785,493989,2,6,2012,5172,Antioquia,Chigorodó,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448786,493990,3,6,2012,5887,Antioquia,Yarumal,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448787,493991,3,6,2012,5887,Antioquia,Yarumal,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448788,493992,4,6,2012,52835,Nariño,San andrés de tumaco,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448790,493994,4,6,2012,50400,Meta,Lejanías,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448792,493996,6,6,2012,54001,Norte de santander,Cúcuta,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448794,493998,14,6,2012,54800,Norte de santander,Teorama,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
448795,493999,14,6,2012,52835,Nariño,San andrés de tumaco,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448796,494000,16,6,2012,52835,Nariño,San andrés de tumaco,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448797,494001,19,6,2012,41078,Huila,Baraya,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448798,494002,19,6,2012,41078,Huila,Baraya,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448799,494003,22,6,2012,18753,Caquetá,San vicente del caguán,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448800,494004,24,6,2012,52696,Nariño,Santa bárbara,H,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448802,494006,27,6,2012,50370,Meta,Uribe,H,,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
448803,494007,28,6,2012,27745,Chocó,Sipí,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448804,494008,28,6,2012,5790,Antioquia,Tarazá,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448805,494009,2,7,2012,86568,Putumayo,Puerto asís,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448806,494010,4,7,2012,52678,Nariño,Samaniego,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448807,494011,4,7,2012,52678,Nariño,Samaniego,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448808,494012,5,7,2012,81736,Arauca,Saravena,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448811,494015,8,7,2012,5736,Antioquia,Segovia,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448812,494016,9,7,2012,50251,Meta,El castillo,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
448813,494017,11,7,2012,86573,Putumayo,Puerto leguízamo,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448814,494018,11,7,2012,86568,Putumayo,Puerto asís,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448815,494019,11,7,2012,54250,Norte de santander,El tarra,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448816,494020,11,7,2012,41078,Huila,Baraya,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448817,494021,13,7,2012,50400,Meta,Lejanías,H,,Campesino,Civil,,,,Herida,Amputación de miembro(s) y otras,,"Actividades agropecuarias, caza o pesca",Publicado
448818,494022,16,7,2012,86568,Putumayo,Puerto asís,H,Indígena,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448819,494023,17,7,2012,5172,Antioquia,Chigorodó,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448820,494024,22,7,2012,95001,Guaviare,San josé del guaviare,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448821,494025,22,7,2012,95001,Guaviare,San josé del guaviare,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448822,494026,22,7,2012,76275,Valle del cauca,Florida,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448823,494027,22,7,2012,76275,Valle del cauca,Florida,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448824,494028,23,7,2012,52678,Nariño,Samaniego,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448825,494029,24,7,2012,54405,Norte de santander,Los patios,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448826,494030,27,7,2012,52233,Nariño,Cumbitara,H,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448827,494031,27,7,2012,23580,Córdoba,Puerto libertador,H,Afrocolombiano,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448828,494032,29,7,2012,52678,Nariño,Samaniego,H,Indígena,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448831,494035,8,8,2012,5647,Antioquia,San andrés de cuerquía,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448832,494036,8,8,2012,5250,Antioquia,El bagre,H,Indígena,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448833,494037,10,8,2012,52835,Nariño,San andrés de tumaco,M,Afrocolombiano,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
448834,494038,10,8,2012,73168,Tolima,Chaparral,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448835,494039,10,8,2012,52835,Nariño,San andrés de tumaco,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448837,494041,11,8,2012,19780,Cauca,Suárez,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448838,494042,12,8,2012,27800,Chocó,Unguía,H,Afrocolombiano,Sin información,Civil,,,,Muerta,,Sin información,Tránsito por trocha o camino,Publicado
448839,494043,12,8,2012,27800,Chocó,Unguía,M,,Campesino,Civil,,,,Herida,Herida(s),,"Actividades agropecuarias, caza o pesca",Publicado
448840,494044,13,8,2012,81065,Arauca,Arauquita,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Esquirla(s),,Operaciones militares,Publicado
448841,494045,13,8,2012,52835,Nariño,San andrés de tumaco,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448842,494046,15,8,2012,52835,Nariño,San andrés de tumaco,H,Indígena,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448843,494047,16,8,2012,99773,Vichada,Cumaribo,H,,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
448844,494048,16,8,2012,99773,Vichada,Cumaribo,H,,Sin información,Civil,,,,Herida,Trauma,,Sin información,Publicado
448845,494049,17,8,2012,5040,Antioquia,Anorí,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448846,494050,24,8,2012,50590,Meta,Puerto rico,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448847,494051,24,8,2012,50001,Meta,Villavicencio,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448848,494052,24,8,2012,18753,Caquetá,San vicente del caguán,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448849,494053,26,8,2012,86568,Putumayo,Puerto asís,H,,Sin información,Civil,,,,Herida,Amputación de miembro(s) y otras,,Sin información,Publicado
448850,494054,26,8,2012,50350,Meta,La macarena,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448851,494055,26,8,2012,19075,Cauca,Balboa,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448852,494056,28,8,2012,81794,Arauca,Tame,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448853,494057,28,8,2012,50370,Meta,Uribe,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448854,494058,29,8,2012,81794,Arauca,Tame,H,Raizal,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448855,494059,29,8,2012,50370,Meta,Uribe,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448856,494060,29,8,2012,50370,Meta,Uribe,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448857,494061,30,8,2012,54800,Norte de santander,Teorama,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448858,494062,30,8,2012,41020,Huila,Algeciras,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Afectación múltiple,,Operaciones militares,Publicado
448859,494063,30,8,2012,41020,Huila,Algeciras,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
448860,494064,31,8,2012,76001,Valle del cauca,Cali,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448861,494065,31,8,2012,76001,Valle del cauca,Cali,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
